DrugBank_ID,Name,SMILES,CAS_Number,MolecularWeight,LogP,NumHDonors,NumHAcceptors
DB02314,Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine-D-Glutamate,C[C@H](NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@@H]1NC(C)=O)C(=O)N[C@H](CCC(O)=O)C(O)=O,,879.6120000000001,-5.298199999999993,12,20
DB02315,Cyclic GMP,NC1=NC2=C(N=CN2[C@@H]2O[C@@H]3COP(O)(=O)O[C@H]3[C@H]2O)C(=O)N1,7665-99-8,345.208,-1.524100000000001,4,10
DB02316,"1-(5-Carboxypentyl)-5-[(2,6-Dichlorobenzyl)Oxy]-1 H-Indole-2-Carboxylic Acid",OC(=O)CCCCCN1C(=CC2=C1C=CC(OCC1=C(Cl)C=CC=C1Cl)=C2)C(O)=O,,450.3180000000002,5.870300000000005,2,4
DB02317,Alpha-D-Galactose-1-Phosphate,OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@H]1O,2255-14-3,260.13500000000005,-3.1043999999999996,6,7
DB02318,2-deoxy-2-fluoro-alpha-D-mannosyl fluoride,[H][C@]1(O)[C@]([H])(O)[C@@]([H])(CO)OC([H])(F)[C@@]1([H])F,,184.13799999999998,-1.2670000000000001,3,4
DB02319,"5,6-dihydroxy-NADP",[H]N([H])C(=O)C1=CN([C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]3O[C@H]([C@H](OP(O)(O)=O)[C@@H]3O)N3C=NC4=C(N=CN=C34)N([H])[H])[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)C1,,779.439,-4.4037999999999915,11,21
DB02320,N-beta-D-glucopyranosylacetamide,[H]N([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)=O,6983-36-4,221.209,-3.0776000000000003,5,6
DB02321,"5-(3-Amino-4,4-Dihyroxy-Butylsulfanylmethyl)-Tetrahydro-Furan-2,3,4-Triol",N[C@@H](CCSC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O)C(O)=O,,267.30300000000005,-2.039399999999999,5,7
DB02322,Heparin Disaccharide I-S,[H][C@]1(O)O[C@]([H])(COS([O-])(=O)=O)[C@@]([H])(O[C@]2([H])OC(=C[C@]([H])(O)[C@@]2([H])OS([O-])(=O)=O)C([O-])=O)[C@]([H])(O)[C@@]1([H])NS([O-])(=O)=O,,573.4410000000003,-7.458699999999997,4,19
DB02323,EM-1745,[H][C@]1(CCCCCCCCC(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])(O)[C@]2([H])O)C[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])CC[C@]2(C)[C@@]1([H])O,,677.8430000000002,4.540600000000004,5,12
DB02324,5-Iodo-2'-Deoxyuridine-5'-Monophosphate,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=C(I)C(=O)NC1=O,,434.07900000000006,-1.1011000000000002,4,7
DB02325,Isopropyl alcohol,CC(C)O,67-63-0,60.096000000000004,0.38710000000000006,1,1
DB02326,1-Hydroxyamine-2-Isobutylmalonic Acid,CC(C)C[C@@H](C(O)=O)C(=O)NO,,175.184,0.23869999999999975,3,3
DB02327,Triethylene glycol,OCCOCCOCCO,112-27-6,150.174,-0.9958000000000002,2,4
DB02328,2-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Imino]-5-Phosphono-Pent-3-Enoic Acid,[H]\C(CP(O)(O)=O)=C(\[H])/C(=N\CC1=C(COP(O)(O)=O)C=NC(C)=C1O)/C(O)=O,,424.2390000000001,0.4644199999999999,6,7
DB02329,Carbenoxolone,[H][C@@]1(CC[C@@]2(C)[C@@]([H])(CC[C@]3(C)[C@]2([H])C(=O)C=C2[C@]4([H])C[C@](C)(CC[C@]4(C)CC[C@@]32C)C(O)=O)C1(C)C)OC(=O)CCC(O)=O,5697-56-3,570.7670000000005,6.828300000000007,2,5
DB02331,"(2s)-2-[(5-Benzofuran-2-Yl-Thiophen-2-Ylmethyl)-(2,4-Dichloro-Benzoyl)-Amino]-3-Phenyl-Propionic Acid",[H][C@@](CC1=CC=CC=C1)(N(CC1=CC=C(S1)C1=CC2=CC=CC=C2O1)C(=O)C1=C(Cl)C=C(Cl)C=C1)C(O)=O,,550.4630000000003,7.806400000000006,1,4
DB02332,Flavin-N7 protonated-adenine dinucleotide,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C([NH3+])N=CN=C13)C1=NC(=O)NC(=O)C1=N2,,786.5649999999997,-3.132759999999994,9,20
DB02333,Deoxyuridine-5'-Triphosphate,O[C@H]1C[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O,,468.14100000000013,-1.4717000000000005,6,11
DB02334,(R)-2-Hydroxy-3-Sulfopropanoic Acid,O[C@@H](CS(O)(=O)=O)C(O)=O,,170.142,-1.6803,3,4
DB02335,2-Aminothiazoline,NC1=NCCS1,1779-81-3,102.162,0.04790000000000011,1,3
DB02336,RU83876,CC(=O)N[C@@H](CC1=CC(=C(C=C1)P(O)(O)=O)P(O)(O)=O)C(=O)N[C@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,,643.5700000000003,1.7042999999999993,6,5
DB02337,S-(D-Carboxybutyl)-L-Homocysteine,N[C@@H](CCSCCCCC(O)=O)C(O)=O,,235.30499999999998,0.7764999999999996,3,4
DB02338,NADPH,NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](OP(O)(O)=O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,53-57-6,745.425,-2.569399999999997,9,19
DB02339,Allyl-{6-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-Hexyl-}-Methyl-Amin,CN(CCCCCCOC1=CC=C2C(OC=C2C2=CC=C(Br)C=C2)=C1)CC=C,,442.3970000000001,6.919300000000006,0,3
DB02340,N-Acetyl-Serine,CC(=O)N[C@@H](CO)C(O)=O,16354-58-8,147.13,-1.4319999999999997,3,3
DB02341,"Mdl 101,146",CC(C)[C@@H](NC(=O)C1=CC=C(C=C1)C(=O)N1CCOCC1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](C(C)C)C(=O)C(F)(F)C(F)(F)F,149859-17-6,632.6270000000005,2.8119000000000005,2,6
DB02342,2-Methoxyestradiol,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C(OC)=C3,362-07-2,302.41400000000004,3.6178000000000026,2,3
DB02343,"3,6,9,12,15-Pentaoxaheptadecane",CCOCCOCCOCCOCCOCC,4353-28-0,250.33499999999992,1.1092,0,5
DB02345,Selenocysteine,N[C@@H](C[SeH])C(O)=O,10236-58-5,168.054,-1.2826000000000002,2,2
DB02346,3'-O-N-Octanoyl-a-D-Glucopyranosyl-B-D-Fructofuranoside,[H][C@]1(CO)O[C@@](CO)(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(OC(=O)CCCCCCC)[C@@]2([H])O)[C@@]([H])(O)[C@]1([H])O,,468.4960000000004,-2.4841999999999937,7,12
DB02347,2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid,CC(C)(C)C1=C(C[C@H](N)C(O)=O)C(OCP(O)(O)=O)=NO1,,322.254,0.4404999999999997,4,6
DB02348,Monofluorophosphate ion,[O-]P([O-])(F)=O,15181-43-8,97.969,-1.2154,0,3
DB02349,Nicotinamide-adenine-dinucleotide-5-hydroxy-4-oxonorvaline,[H]N([H])[C@@H](CC(=O)[C@@H](O)C1=C(C=[N+](C=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N=CN=C23)N([H])[H])[C@@H](O)[C@H]1O)C(=O)N([H])[H])C(O)=O,,809.5519999999999,-4.611399999999991,11,21
DB02350,"N-Hydroxy-4-[(4-Methoxylphenyl)Sulfonyl]-2,2-Dimethyl-Hexahydro-1,4-Thiazepine-3(S)-Carboxamide",[H][C@@]1(N(CCCSC1(C)C)S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)NO,,374.4840000000001,1.4754,2,6
DB02352,3-(Benzyloxy)Pyridin-2-Amine,NC1=NC=CC=C1OCC1=CC=CC=C1,,200.241,2.2428,1,3
DB02353,Heparin Disaccharide Iii-S,[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(O[C@]2([H])OC(=C[C@]([H])(O)[C@@]2([H])OS([O-])(=O)=O)C([O-])=O)[C@]([H])(O)[C@@]1([H])NS([O-])(=O)=O,,494.3850000000002,-6.943199999999994,5,16
DB02354,4-{[1-Methyl-5-(2-Methyl-Benzoimidazol-1-Ylmethyl)-1h-Benzoimidazol-2-Ylmethyl]-Amino}-Benzamidine,CN1C(CNC2=CC=C(C=C2)C(N)=N)=NC2=C1C=CC(CN1C(C)=NC3=C1C=CC=C3)=C2,,423.52400000000017,4.1758900000000025,3,6
DB02355,Adenosine-5'-Rp-Alpha-Thio-Triphosphate,[H][C@]1(CO[P@@](O)(=S)OP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,,523.2500000000002,-1.5126000000000002,7,14
DB02356,4-Imidazolmethylene-5-Imidazolone Chromophore,[H][C@](N)(CO)[C@@]1([H])N=C(CC2=CN=CN2)C(=O)N1CC(O)=O,,281.27200000000005,-2.034299999999999,4,6
DB02357,Methyl-O3-(Alpha-D-Mannose)-Alpha-D-Mannose,[H][C@]1(O)[C@]([H])(O)[C@@]([H])(CO)O[C@]([H])(O[C@@]2([H])[C@]([H])(O)[C@@]([H])(CO)O[C@]([H])(OC)[C@@]2([H])O)[C@@]1([H])O,,356.32400000000007,-4.743099999999992,7,11
DB02358,LY374571,[H]N([H])C1=NC(=O)C(N([H])[H])=C(N([H])C(=O)N([H])C2=CC=C(C=C2)C(=O)N([H])[C@@H](CCC(O)=O)C(O)=O)N1[H],,433.3810000000002,-0.37390000000000007,8,8
DB02359,"9-Butyl-8-(2,5-Dimethoxy-Benzyl)-9h-Purin-6-Ylamine",CCCCN1C(CC2=CC(OC)=CC=C2OC)=NC2=C(N)N=CN=C12,,341.4150000000001,2.8166,1,7
DB02360,Bis-Napthyl Beta-Ketophosphonic Acid,[H][C@](C(=O)C1=CC2=CC=CC=C2C=C1)(C1=CC=CC2=CC=CC=C12)P(O)(O)=O,,376.348,5.094700000000005,2,2
DB02361,S-Methyl Thiocysteine Group,[H][C@](N)(CSSC)C(O)=O,,167.255,0.4094999999999999,2,4
DB02362,Aminobenzoic acid,NC1=CC=C(C=C1)C(O)=O,150-13-0,137.13799999999998,0.9670000000000001,2,2
DB02363,2'-Monophosphoadenosine-5'-Diphosphate,[H][C@]1(COP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(OP(O)(O)=O)[C@]1([H])O,,507.1820000000002,-1.6290000000000004,7,13
DB02364,2-Amino-3-(Diethoxy-Phosphoryloxy)-Propionic Acid,[H][C@](N)(COP(=O)(OCC)OCC)C(O)=O,,241.17999999999995,0.5959999999999999,2,6
DB02365,"1,10-Phenanthroline",C1=CC2=CC=C3C=CC=NC3=C2N=C1,66-71-7,180.20999999999995,2.7830000000000004,0,2
DB02366,CRA_10762,NC(=N)C1=CC2=C(NC(=N2)C2=CC=CC(C3=CC=CC=C3)=C2O)C=C1Cl,,362.82000000000005,4.539970000000002,4,3
DB02367,(1n)-4-N-Butoxyphenylsulfonyl-(2r)-N-Hydroxycarboxamido-(4s)-Methanesulfonylamino-Pyrrolidine,CCCCOC1=CC=C(C=C1)S(=O)(=O)N1C[C@H](C[C@@H]1C(=O)NO)NS(C)(=O)=O,,435.5240000000001,0.05170000000000213,3,7
DB02368,N-Acetyl-L-Citrulline,CC(=O)N[C@@H](CCCNC(N)=O)C(O)=O,,217.225,-0.975799999999998,4,3
DB02369,"3-Aza-2,3-Dihydrogeranyl Diphosphate",CN(CCO[P@]([O-])(=O)OP([O-])([O-])=O)CCC=C(C)C,,314.1910000000001,-0.39519999999999955,0,8
DB02370,Nz-(1-Carboxyethyl)-Lysine,C[C@@H](NCCCC[C@H](N)C(O)=O)C(O)=O,,218.253,-0.368699999999999,4,4
DB02371,"2-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Ethanesulfonic Acid",OCC(CO)(CO)NCCS(O)(=O)=O,7365-44-8,229.25399999999996,-2.8204999999999982,5,6
DB02372,"2,5-Dimethylpyrimidin-4-Amine",CC1=CN=C(C)N=C1N,,123.159,0.6756399999999999,1,3
DB02373,Adenosine monotungstate,[H]N([H])C1=NC=NC2=C1N=CN2[C@]1([H])O[C@@]([H])(CO[W](O)(O)=O)[C@]([H])(O)[C@@]1([H])O,,500.09000000000003,-2.726699999999999,5,10
DB02374,Xylose-Derived Imidazole,[H][C@@]1(O)CN2C=CN=C2[C@]([H])(O)[C@@]1([H])O,,170.168,-1.3481000000000003,3,5
DB02375,Myricetin,OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1,529-44-2,318.237,1.6936,6,8
DB02376,"D-gluconhydroximo-1,5-lactam",[H][C@]1(O)C(NO)=N[C@]([H])(CO)[C@@]([H])(O)[C@]1([H])O,,192.17100000000002,-3.1790999999999996,6,7
DB02377,Guanine,NC1=NC(=O)C2=C(N1)N=CN2,73-40-5,151.12900000000002,-0.7716000000000003,3,4
DB02378,MMI-175,CC(C)C[C@H](NC(=O)[C@@H]1CC(=O)NCCCCCCOC(=O)N[C@@H](C(C)C)C(=O)N1)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)NCC1=CC=CC=C1,,730.948,2.6775000000000064,7,8
DB02379,Beta-D-Glucose,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,492-61-5,180.156,-3.2214000000000005,5,6
DB02380,Deoxyinosine,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC2=O,890-38-0,252.23,-1.2397000000000002,3,7
DB02381,nor-NOHA,N[C@@H](CCNC(=N)NO)C(O)=O,189302-40-7,176.176,-1.708429999999999,6,4
DB02382,Namn,[H][C@]1(COP(O)([O-])=O)O[C@@]([H])([N+]2=CC=CC(=C2)C(O)=O)[C@]([H])(O)[C@]1([H])O,,335.20500000000004,-2.2311999999999985,4,7
DB02383,Tolrestat,COC1=C(C2=CC=CC(C(=S)N(C)CC(O)=O)=C2C=C1)C(F)(F)F,82964-04-3,357.35299999999995,3.5591000000000026,1,3
DB02384,(E)-2-Fluoro-P-Hydroxycinnamate,[H]\C(=C(/F)C(O)=O)C1=CC=C([O-])C=C1,,181.14199999999997,1.1552,1,2
DB02385,D-threo-neopterin,NC1=NC2=NC=C(N=C2C(=O)N1)[C@@H](O)[C@H](O)CO,10162-32-0,253.21800000000002,-2.3181000000000007,5,8
DB02386,Leucine Phosphonic Acid,CC(C)C[C@H](N)P(O)(O)=O,,167.145,0.49499999999999994,3,2
DB02388,"Cyclohexyl-{4-[5-(3,4-Dichlorophenyl)-2-Piperidin-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine",CCCN1C(=NC(=C1C1=CC=NC(NC2CCCCC2)=N1)C1=CC=C(Cl)C(Cl)=C1)C1CCNCC1,,513.5170000000003,6.935500000000006,2,6
DB02390,5-Bromo-N[2-(Dimethylamino)Ethyl]-9-Aminoacridine-4-Carboxamide,C[NH+](C)CCNC(=O)C1=CC=CC2=C(N)C3=C([NH+]=C12)C(Br)=CC=C3,,389.2970000000001,1.0261000000000016,3,2
DB02391,"2-Amino-7-[2-(2-Hydroxy-1-Hydroxymethyl-Ethylamino)-Ethyl]-1,7-Dihydro-Purin-6-One",NC1=NC2=C(N(CCNC(CO)CO)C=N2)C(=O)N1,,268.277,-2.3553999999999995,5,8
DB02393,"D-Gluco-2,5-Anhydro-1-Deoxy-1-Phosphonohexitol-6-Phosphate",[H][C@]1(O)[C@]([H])(O)[C@]([H])(CP(O)(O)=O)O[C@]1([H])COP(O)(O)=O,,308.11600000000004,-2.2374,6,6
DB02394,Oxiranpseudoglucose,[H][C@@]12C[C@]([H])(O)[C@@]([H])(O)[C@]([H])(O)[C@]1(CO)O2,,176.16799999999998,-2.3973,4,5
DB02395,"3-Hydroxymethyl-5-Aziridinyl-1methyl-2-[1h-Indole-4,7-Dione]-Propanol",CN1C(CCCO)=C(CO)C2=C1C(=O)C=C(N1CC1)C2=O,,290.3190000000001,0.02079999999999993,2,6
DB02396,Methylethylamine,CCNC,624-78-2,59.111999999999995,0.22569999999999996,1,1
DB02397,O-(N-acetyl-alpha-D-galactosaminyl)-L-serine,CC(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CO)O[C@@H]1OC[C@H](N)C(O)=O,67262-86-6,308.28700000000003,-3.6413999999999946,6,8
DB02398,6-[N-(4-(Aminomethyl)Phenyl)Carbamyl]-2-Naphthalenecarboxamidine,NCC1=CC=C(NC(=O)C2=CC=C3C=C(C=CC3=C2)C(N)=N)C=C1,,318.38000000000005,2.8348700000000004,4,3
DB02399,L-Rhamnitol,C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,488-28-8,166.17299999999997,-2.5578000000000007,5,5
DB02400,ES-936,COC1=CC(=O)C2=C(C(COC3=CC=C(C=C3)[N+]([O-])=O)=C(C)N2C)C1=O,192820-78-3,356.3340000000002,2.7300200000000014,0,7
DB02401,"4-Hydroxy-1,2,5-oxadiazole-3-carboxylic acid",OC(=O)C1=NON=C1O,66313-36-8,130.05900000000003,-0.5266000000000002,2,5
DB02402,"5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine",COC1=CC=C(OC2=CC=CC3=NC(N)=NC(N)=C23)C=C1,,282.303,2.5950999999999995,2,6
DB02403,2-Fluoroaniline,NC1=CC=CC=C1F,348-54-9,111.119,1.4079,1,1
DB02404,1-Deoxy-1-Thio-Heptaethylene Glycol,OCCOCCOCCOCCOCCOCCOCCS,,342.45400000000006,0.008100000000001384,2,8
DB02405,12-Bromododecanoic Acid,OC(=O)CCCCCCCCCCCBr,73367-80-3,279.21799999999996,4.366900000000005,1,1
DB02406,N-Valeric Acid,CCCCC(O)=O,109-52-4,102.13299999999998,1.2612,1,1
DB02407,6-O-Cyclohexylmethyl Guanine,NC1=NC(OCC2CCCCC2)=C2N=CNC2=N1,,247.30199999999996,1.8941999999999999,2,5
DB02408,"(3s)-3-Amino-1-(Cyclopropylamino)Heptane-2,2-Diol",[H][C@](N)(CCCC)C(O)(O)CNC1CC1,,202.29799999999997,-0.06320000000000014,4,4
DB02409,"(1r,4s)-2-Azabornane",[H][C@@]12CC[C@@](C)(NC1)C2(C)C,,139.242,1.7845,1,1
DB02410,"2-Acetyl-3-[(4-Amino-2-Methyl-5-Pyrimidinyl)Methyl]-4-Methyl-5-(4,6,6-Trihydroxy-3,5-Dioxa-4,6-Diphosphahex-1-Yl)Thiazolium Inner Salt P,P'-Dioxide",CC(=O)C1=[N+](CC2=CN=C(C)N=C2N)C(C)=C(CCOP(O)(=O)OP(O)(O)=O)S1,,467.3570000000001,1.0443399999999994,4,9
DB02411,"2-(11-{2-[Benzenesulfonyl-(3-Methyl-Butyl)-Amino]-1-Hydroxy-Ethyl}-6,9-Dioxo-2-Oxa-7,10-Diaza-Bicyclo[11.2.2]Heptadeca-1(16),13(17),14-Trien-8-Yl)-Acetamide, Inhibitor 2",CC(C)CCN(C[C@@H](O)[C@@H]1CC2=CC=C(OCCCC(=O)N[C@@H](CC(N)=O)C(=O)N1)C=C2)S(=O)(=O)C1=CC=CC=C1,,588.7270000000003,1.3446000000000033,4,7
DB02412,Tetrahydropyran,C1CCOCC1,142-68-7,86.134,1.1869,0,1
DB02413,Hydroxyethylcysteine,N[C@@H](CSCCO)C(O)=O,,165.214,-0.8762000000000001,3,4
DB02414,Cyclo(his-pro),[H][C@@]12CCCN1C(=O)[C@H](CC1=CN=CN1)NC2=O,53109-32-3,234.25900000000001,-0.5584,2,3
DB02415,N-Octyl-2-Hydroxyethyl Sulfoxide,CCCCCCCC[S@@](=O)CCO,,206.35099999999997,2.0879000000000008,1,2
DB02416,"2-Ribofuranosyl-3-Iodo-2,3-Dihydro-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine",[H][C@]1(I)NN(C2=NC=NC(N)=C12)[C@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@@]1([H])O,,395.15700000000015,-1.7439999999999998,5,9
DB02417,"2,4,6-Tribromophenol",OC1=C(Br)C=C(Br)C=C1Br,118-79-6,330.801,3.6797000000000004,1,1
DB02418,"(R,R)-2,3-Butanediol",C[C@@H](O)[C@H](C)O,24347-58-8,90.122,-0.252,2,2
DB02419,Ethyl Oxo(Piperidin-1-Yl)Acetate,CCOC(=O)C(=O)N1CCCCC1,53074-96-7,185.22299999999993,0.5619999999999996,0,3
DB02420,"[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid,",NCC1=CC=C(NC(=O)C(O)=O)C=C1,,194.19,0.16839999999999966,3,3
DB02421,Uridine-5'-diphosphate-mannose,[H]N1C(=O)C=CN([C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C1=O,,566.3020000000002,-4.793699999999993,9,16
DB02422,Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside,[H][C@]1(CO)O[C@]([H])(OC)[C@@]([H])(S[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@]2([H])O)[C@@]([H])(O)[C@]1([H])O,,372.392,-4.026499999999998,7,11
DB02423,Thiopyrophosphate,OP(O)(=O)OP(O)([O-])=S,68488-87-9,193.03300000000002,-1.3272000000000002,3,4
DB02424,Geldanamycin,CO[C@H]1C[C@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,30562-34-6,560.6440000000003,2.4084000000000008,3,9
DB02425,Hexadecyl Octanoate,CCCCCCCCCCCCCCCOC(=O)CCCCCCC,29710-31-4,354.6190000000002,7.981300000000009,0,2
DB02426,Carboxyatractyloside,CC(C)CC(=O)O[C@H]1[C@@H](O[C@@H]2C[C@]3(C)[C@H]4CC[C@@H]5C[C@@]4(CC[C@H]3C(C2)(C(O)=O)C(O)=O)[C@@H](O)C5=C)O[C@@H](COO)[C@H](OS(O)(=O)=O)[C@@H]1OS(O)(=O)=O,33286-30-5,786.8240000000008,1.619100000000005,6,15
DB02427,"2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline",COC1=CC(CN(C)C2=CC=C3N=C(N)N=C(N)C3=C2)=C(OC)C=C1,,339.3990000000001,2.4478,2,7
DB02428,Quinaldic Acid,OC(=O)C1=NC2=C(C=CC=C2)C=C1,93-10-7,173.17100000000002,1.9329999999999998,1,2
DB02429,4-(Aminosulfonyl)-N-[(4-Fluorophenyl)Methyl]-Benzamide,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC=C(F)C=C1,,308.334,1.4030999999999998,2,3
DB02430,Trehalose-6-Phosphate,OC[C@H]1O[C@H](O[C@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,4484-88-2,422.276,-5.280199999999993,9,12
DB02431,Cytidine-5'-Triphosphate,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,65-47-4,483.15600000000006,-2.2120000000000006,7,13
DB02432,RU90395,COC(=O)C1=C(C=CC(C[C@H](NC(C)=O)C(=O)N[C@H]2CCCCN(CC3=CC=C(C=C3)C3=CC=CC=C3)C2=O)=C1)C(F)(C(O)=O)C(O)=O,,661.6830000000004,3.2189000000000014,4,7
DB02433,"{[(2,2-Dihydroxy-Ethyl)-(2,3,4,5-Tetrahydroxy-6-Phosphonooxy-Hexyl)-Amino]-Methyl}-Phosphonic Acid",[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CN(CC(O)O)CP(O)(O)=O,,415.22500000000014,-4.712799999999995,10,10
DB02434,4-(2-Thienyl)Butyric Acid,OC(=O)CCCC1=CC=CS1,4653-11-6,170.233,2.1554,1,2
DB02435,Aminomethylcyclohexane,[NH3+]CC1CCCCC1,3218-02-8,114.21200000000002,0.8085999999999995,1,0
DB02436,{4-[(2S)-2-({[(1S)-1-Carboxy-2-phenylethyl]carbamoyl}amino)-3-oxo-3-(pentylamino)propyl]phenoxy}malonic acid,CCCCCNC(=O)[C@H](CC1=CC=C(OC(C(O)=O)C(O)=O)C=C1)NC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,,543.5730000000002,1.8158000000000014,6,6
DB02437,(5r)-5-Amino-6-Hydroxyhexylcarbamic Acid,N[C@H](CO)CCCCNC(O)=O,,176.216,-0.25610000000000027,4,3
DB02438,3-O-Methylfructose in Linear Form,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(OC)C(=O)CO,,194.18299999999996,-2.723099999999999,4,6
DB02441,"2-Butyl-5,6-Dihydro-1h-Imidazo[4,5-D]Pyridazine-4,7-Dione",CCCCC1=NC2=C(N1)C(=O)NNC2=O,,208.221,0.28209999999999996,3,3
DB02442,Dioxyselenocysteine,[H][C@](N)(C[SeH](=O)=O)C(O)=O,,200.052,-1.5202,2,4
DB02443,Methicillin Acyl-Serine,[H][C@](N)(COC(=O)[C@@]([H])(N=C([O-])C1=C(OC)C=CC=C1OC)[C@]1([H])N[C@@]([H])(C(O)=O)C(C)(C)S1)C([O-])=O,,483.4990000000002,-2.305999999999993,3,12
DB02445,2-Deoxy-2-Amino Glucitol-6-Phosphate,[H][C@](N)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)COP(O)(O)=O,,261.167,-3.502,7,7
DB02446,Glutamine hydroxamate,N[C@@H](CCC(=O)NO)C(O)=O,1955-67-5,162.14499999999998,-1.3160999999999996,4,4
DB02447,"3,8,9,10-tetrahydroxy-7-hydroxymethyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione",[H]N1C(=O)N(O)C(=O)[C@]11O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,264.19,-3.9024999999999994,6,8
DB02448,N-Tridecanoic Acid,CCCCCCCCCCCCC(O)=O,638-53-9,214.34899999999996,4.382000000000003,1,1
DB02449,3-(1h-Indol-3-Yl)-2-[4-(4-Phenyl-Piperidin-1-Yl)-Benzenesulfonylamino]-Propionic Acid,[H][C@@](CC1=CNC2=CC=CC=C12)(NS(=O)(=O)C1=CC=C(C=C1)N1CCC(CC1)C1=CC=CC=C1)C(O)=O,,503.6240000000003,4.526100000000004,3,4
